EventId,EventName,EventCategoryId,EventCategoryName,StartDateTime,EndDateTime,ReservationId,BackgroundColor,TextColor,IsRegistered,SsoUrl,ImageUrl,MaxRegistrants,RegisteredCount,PriceInfo,RatingRestrictions,TagsInfo
1180229,(3.0-3.49) Cross Club League Match - The Pickle Jar,51017,Cross Club Events,2025-06-07T12:00:00,2025-06-07T15:00:00,36422878,#eae323,#100f0f,False,REDACTED,,20.0,,[],[],[]
1342273,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-07T13:00:00,2025-06-07T15:00:00,36137641,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-07T15:00:00,2025-06-07T18:00:00,36138051,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1343043,Intro to Pickleball,61814,Intro to Pickleball,2025-06-07T17:00:00,2025-06-07T18:00:00,37054419,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-06-07T18:00:00,2025-06-07T23:59:00,36135429,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1267427,4.25 Open Play,69929,Invitation Only Group,2025-06-08T07:00:00,2025-06-08T09:00:00,34343903,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342228,4.0 Open Play,40425,Advanced,2025-06-08T07:00:00,2025-06-08T09:00:00,36136583,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342229,3.75+ Open Play,47676,Low Advanced,2025-06-08T07:00:00,2025-06-08T09:00:00,36136611,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342230,3.75+ Open Play,47676,Low Advanced,2025-06-08T09:00:00,2025-06-08T11:00:00,36136652,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1352119,Shot of the Month Vol. 4 - Defending Lobs,68182,Barry F Coached Clinic,2025-06-08T10:00:00,2025-06-08T11:00:00,36488500,#1ba1e2,#ffffff,False,REDACTED,,5.0,,[],[],[]
1342254,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-08T11:00:00,2025-06-08T13:00:00,36137275,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342266,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-08T11:00:00,2025-06-08T13:00:00,36137479,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342273,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-08T13:00:00,2025-06-08T15:00:00,36137642,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-08T15:00:00,2025-06-08T18:00:00,36138052,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-08T18:00:00,2025-06-08T21:00:00,36138906,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-06-08T21:00:00,2025-06-08T23:59:00,36135430,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-06-09T07:00:00,2025-06-09T09:00:00,36135046,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-06-09T07:00:00,2025-06-09T09:00:00,40294304,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1342508,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-09T09:00:00,2025-06-09T11:00:00,36144735,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342657,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-09T09:00:00,2025-06-09T11:00:00,36149717,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342659,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-09T09:00:00,2025-06-09T11:00:00,36149841,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342336,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-09T11:00:00,2025-06-09T13:00:00,36139142,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342357,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-09T11:00:00,2025-06-09T13:00:00,36139744,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342360,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-09T11:00:00,2025-06-09T13:00:00,36139817,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342407,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-09T13:00:00,2025-06-09T15:00:00,36141219,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-09T15:00:00,2025-06-09T17:00:00,36141283,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1114751,High School - Open Play,65806,Highschool Open Play,2025-06-09T15:00:00,2025-06-09T17:00:00,36168413,#3439cc,#f7f6f6,False,REDACTED,,10.0,,[],[],[]
1343043,Intro to Pickleball,61814,Intro to Pickleball,2025-06-09T17:00:00,2025-06-09T18:00:00,36168445,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1228396,Session 3 Womens 3.5-3.5+ Ladder League,51948,Big Dill Ladder League,2025-06-09T18:00:00,2025-06-09T20:00:00,33712119,#11e2bb,#000000,False,REDACTED,,20.0,,[],[],[]
1343046,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-09T18:00:00,2025-06-09T20:00:00,36168573,#ffd3b6,#171717,False,REDACTED,,6.0,,[],[],[]
1343054,3.75+ Open Play,47676,Low Advanced,2025-06-09T18:00:00,2025-06-09T20:00:00,36168898,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1359030,4.5+ Cross Club Team Practice,53106,Cross Club Practice,2025-06-09T18:00:00,2025-06-09T20:00:00,36751888,#eae323,#000000,False,REDACTED,,6.0,,[],[],[]
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-06-09T18:00:00,2025-06-09T20:00:00,37218225,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1343070,3.75+ Open Play,47676,Low Advanced,2025-06-09T20:00:00,2025-06-09T22:00:00,36169519,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1343071,4.0 Open Play,40425,Advanced,2025-06-09T20:00:00,2025-06-09T22:00:00,36169568,#121312,#ffffff,False,REDACTED,,6.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-06-09T22:00:00,2025-06-09T23:59:00,36139348,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-06-10T07:00:00,2025-06-10T09:00:00,36135047,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-06-10T07:00:00,2025-06-10T09:00:00,40294305,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1227480,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-10T09:00:00,2025-06-10T11:00:00,33674330,#74d600,#000000,False,REDACTED,,36.0,,[],[],[]
1284997,Glenn's Private Group,48032,Private Event,2025-06-10T11:00:00,2025-06-10T13:00:00,36425598,#a51662,#ffffff,False,REDACTED,,14.0,,[],[],[]
1342363,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-10T13:00:00,2025-06-10T15:00:00,36139900,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342484,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-10T13:00:00,2025-06-10T15:00:00,36144008,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-10T15:00:00,2025-06-10T17:00:00,36141284,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1224311,Beginner Open Play (Unsupervised),61862,Beginner Open Play,2025-06-10T17:00:00,2025-06-10T18:00:00,33570344,#dcedc1,#000000,False,REDACTED,,8.0,,[],[],[]
1342662,3.75+ Open Play,47676,Low Advanced,2025-06-10T18:00:00,2025-06-10T20:00:00,36150043,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1342664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-10T18:00:00,2025-06-10T20:00:00,36150131,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1359030,4.5+ Cross Club Team Practice,53106,Cross Club Practice,2025-06-10T18:00:00,2025-06-10T20:00:00,36751889,#eae323,#000000,False,REDACTED,,6.0,,[],[],[]
1360317,Honcho League,40475,Leagues ,2025-06-10T18:00:00,2025-06-10T22:00:00,36794038,#11e2bb,#0f0f0f,False,REDACTED,,1.0,,[],[],[]
1267425,4.25 Open Play,69929,Invitation Only Group,2025-06-10T20:00:00,2025-06-10T22:00:00,34343743,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342492,4.0 Open Play,40425,Advanced,2025-06-10T20:00:00,2025-06-10T22:00:00,36144207,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342672,3.75+ Open Play,47676,Low Advanced,2025-06-10T20:00:00,2025-06-10T22:00:00,36150558,#51074a,#ffffff,False,REDACTED,,14.0,,[],[],[]
1342674,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-10T22:00:00,2025-06-10T23:59:00,36150607,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-06-11T07:00:00,2025-06-11T09:00:00,36135048,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-06-11T07:00:00,2025-06-11T09:00:00,40294306,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1342508,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-11T09:00:00,2025-06-11T11:00:00,36144736,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342657,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-11T09:00:00,2025-06-11T11:00:00,36149718,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342659,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-11T09:00:00,2025-06-11T11:00:00,36149842,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1359197,Intro To PIckleball,61814,Intro to Pickleball,2025-06-11T10:00:00,2025-06-11T11:00:00,36759271,#a8e6cf,#000000,False,REDACTED,,1.0,,[],[],[]
1342336,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-11T11:00:00,2025-06-11T13:00:00,36139144,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342357,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-11T11:00:00,2025-06-11T13:00:00,36139746,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342360,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-11T11:00:00,2025-06-11T13:00:00,36139819,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342407,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-11T13:00:00,2025-06-11T15:00:00,36141220,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-11T15:00:00,2025-06-11T17:00:00,36141285,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1343043,Intro to Pickleball,61814,Intro to Pickleball,2025-06-11T17:00:00,2025-06-11T18:00:00,37054254,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-06-11T17:30:00,2025-06-11T19:30:00,36170192,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1342720,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-11T18:00:00,2025-06-11T20:00:00,36154582,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342722,3.75+ Open Play,47676,Low Advanced,2025-06-11T18:00:00,2025-06-11T20:00:00,36154627,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1354713,(3.5-3.99) Cross Club League Play Offs - The Pickle Jar,51017,Cross Club Events,2025-06-11T19:30:00,2025-06-11T22:30:00,36586234,#eae323,#100f0f,False,REDACTED,,20.0,,[],[],[]
1342723,3.75+ Open Play,47676,Low Advanced,2025-06-11T20:00:00,2025-06-11T22:00:00,36154684,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-06-11T22:30:00,2025-06-11T23:59:00,36139349,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-06-12T07:00:00,2025-06-12T09:00:00,36135049,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-06-12T07:00:00,2025-06-12T09:00:00,40294307,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1342508,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-12T09:00:00,2025-06-12T11:00:00,36144737,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342657,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-12T09:00:00,2025-06-12T11:00:00,36149719,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342659,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-12T09:00:00,2025-06-12T11:00:00,36149843,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342336,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-12T11:00:00,2025-06-12T13:00:00,36139145,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342357,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-12T11:00:00,2025-06-12T13:00:00,36139747,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342360,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-12T11:00:00,2025-06-12T13:00:00,36139820,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1284997,Glenn's Private Group,48032,Private Event,2025-06-12T11:00:00,2025-06-12T13:00:00,36425600,#a51662,#ffffff,False,REDACTED,,14.0,,[],[],[]
1342407,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-12T13:00:00,2025-06-12T15:00:00,36141221,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-12T15:00:00,2025-06-12T17:00:00,36141286,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1343010,Guided Beginner,46559,Guided Beginner Social,2025-06-12T17:00:00,2025-06-12T18:00:00,36167420,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1343043,Intro to Pickleball,61814,Intro to Pickleball,2025-06-12T17:00:00,2025-06-12T18:00:00,37054420,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1343008,Open Play High Intermediate 3.5,40471, High Intermediate,2025-06-12T17:30:00,2025-06-12T19:30:00,36167298,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1343017,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-12T17:30:00,2025-06-12T19:30:00,36167518,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1343007,3.75+ Open Play,47676,Low Advanced,2025-06-12T18:00:00,2025-06-12T20:00:00,36167259,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1180238,(4.0-4.49) Cross Club League Play Offs - The Pickle Jar,51017,Cross Club Events,2025-06-12T19:30:00,2025-06-12T22:30:00,36707121,#eae323,#100f0f,False,REDACTED,,20.0,,[],[],[]
1343030,4.0 Open Play,40425,Advanced,2025-06-12T20:00:00,2025-06-12T22:00:00,36168029,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1363848,Open Play High Intermediate 3.5,40471, High Intermediate,2025-06-12T20:00:00,2025-06-12T22:00:00,36910901,#d69cbc,#1a1919,False,REDACTED,,6.0,,[],[],[]
1343024,ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-12T22:00:00,2025-06-12T23:59:00,36167719,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1343092,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-13T07:00:00,2025-06-13T09:00:00,36170288,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1343094,3.75+ Open Play,47676,Low Advanced,2025-06-13T07:00:00,2025-06-13T09:00:00,36170323,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1343097,4.0 Open Play,40425,Advanced,2025-06-13T07:00:00,2025-06-13T09:00:00,36170420,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342508,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-13T09:00:00,2025-06-13T11:00:00,36144738,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342657,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-13T09:00:00,2025-06-13T11:00:00,36149720,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342659,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-13T09:00:00,2025-06-13T11:00:00,36149844,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342336,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-13T11:00:00,2025-06-13T13:00:00,36139146,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342357,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-13T11:00:00,2025-06-13T13:00:00,36139748,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342360,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-13T11:00:00,2025-06-13T13:00:00,36139821,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342407,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-13T13:00:00,2025-06-13T15:00:00,36141222,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-13T15:00:00,2025-06-13T17:00:00,36141287,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342499,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-13T17:00:00,2025-06-13T19:00:00,36144389,#74d600,#000000,False,REDACTED,,36.0,,[],[],[]
1342500,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-13T19:00:00,2025-06-13T22:00:00,36144427,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1342501,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-13T22:00:00,2025-06-13T23:59:00,36144462,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1342453,4.0 Open Play,40425,Advanced,2025-06-14T07:00:00,2025-06-14T09:00:00,36142796,#121312,#ffffff,False,REDACTED,,14.0,,[],[],[]
1342457,3.75+ Open Play,47676,Low Advanced,2025-06-14T07:00:00,2025-06-14T09:00:00,36142883,#51074a,#ffffff,False,REDACTED,,14.0,,[],[],[]
1342230,3.75+ Open Play,47676,Low Advanced,2025-06-14T09:00:00,2025-06-14T11:00:00,36136654,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342243,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-14T09:00:00,2025-06-14T11:00:00,36137028,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1196569,FBI Newark CAA - Pickleball Tourney & Fundraiser,48032,Private Event,2025-06-14T11:00:00,2025-06-14T15:00:00,32992100,#a51662,#ffffff,False,REDACTED,,75.0,,[],[],[]
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-14T15:00:00,2025-06-14T18:00:00,36138053,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1180229,(3.0-3.49) Cross Club League Match - The Pickle Jar,51017,Cross Club Events,2025-06-14T15:00:00,2025-06-14T18:00:00,36767177,#eae323,#100f0f,False,REDACTED,,20.0,,[],[],[]
1343043,Intro to Pickleball,61814,Intro to Pickleball,2025-06-14T17:00:00,2025-06-14T18:00:00,37054421,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-14T18:00:00,2025-06-14T21:00:00,36138907,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-06-14T21:00:00,2025-06-14T23:59:00,36135431,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1267427,4.25 Open Play,69929,Invitation Only Group,2025-06-15T07:00:00,2025-06-15T09:00:00,34343904,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342228,4.0 Open Play,40425,Advanced,2025-06-15T07:00:00,2025-06-15T09:00:00,36136584,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342229,3.75+ Open Play,47676,Low Advanced,2025-06-15T07:00:00,2025-06-15T09:00:00,36136612,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342230,3.75+ Open Play,47676,Low Advanced,2025-06-15T09:00:00,2025-06-15T11:00:00,36136655,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
