EventId,EventName,EventCategoryId,EventCategoryName,StartDateTime,EndDateTime,ReservationId,BackgroundColor,TextColor,IsRegistered,SsoUrl,ImageUrl,MaxRegistrants,RegisteredCount,PriceInfo,RatingRestrictions,TagsInfo
1342407,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-23T13:00:00,2025-06-23T15:00:00,36141227,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-23T15:00:00,2025-06-23T17:00:00,36141293,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1114751,High School - Open Play,65806,Highschool Open Play,2025-06-23T15:00:00,2025-06-23T17:00:00,36168415,#3439cc,#f7f6f6,False,REDACTED,,10.0,,[],[],[]
1343043,Intro to Pickleball,61814,Intro to Pickleball,2025-06-23T17:00:00,2025-06-23T18:00:00,36168447,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1343046,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-23T18:00:00,2025-06-23T20:00:00,36168575,#ffd3b6,#171717,False,REDACTED,,6.0,,[],[],[]
1343054,3.75+ Open Play,47676,Low Advanced,2025-06-23T18:00:00,2025-06-23T20:00:00,36168900,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-06-23T18:00:00,2025-06-23T20:00:00,37218227,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1343070,3.75+ Open Play,47676,Low Advanced,2025-06-23T20:00:00,2025-06-23T22:00:00,36169521,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1343071,4.0 Open Play,40425,Advanced,2025-06-23T20:00:00,2025-06-23T22:00:00,36169570,#121312,#ffffff,False,REDACTED,,6.0,,[],[],[]
1387367,ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-23T20:00:00,2025-06-23T22:00:00,37386427,#74d600,#000000,False,REDACTED,,12.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-06-23T22:00:00,2025-06-23T23:59:00,36139352,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-06-24T07:00:00,2025-06-24T09:00:00,36135055,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-06-24T07:00:00,2025-06-24T09:00:00,40294313,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1227480,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-24T09:00:00,2025-06-24T11:00:00,33674334,#74d600,#000000,False,REDACTED,,36.0,,[],[],[]
1342336,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-24T11:00:00,2025-06-24T13:00:00,36139153,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342357,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-24T11:00:00,2025-06-24T13:00:00,36139755,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342360,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-24T11:00:00,2025-06-24T13:00:00,36139828,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1284997,Glenn's Private Group,48032,Private Event,2025-06-24T11:00:00,2025-06-24T13:00:00,36425603,#a51662,#ffffff,False,REDACTED,,14.0,,[],[],[]
1342363,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-24T13:00:00,2025-06-24T15:00:00,36139902,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342484,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-24T13:00:00,2025-06-24T15:00:00,36144010,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342486,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-24T13:00:00,2025-06-24T15:00:00,36144097,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-24T15:00:00,2025-06-24T17:00:00,36141294,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1224311,Beginner Open Play (Unsupervised),61862,Beginner Open Play,2025-06-24T17:00:00,2025-06-24T18:00:00,33570346,#dcedc1,#000000,False,REDACTED,,8.0,,[],[],[]
1342662,3.75+ Open Play,47676,Low Advanced,2025-06-24T18:00:00,2025-06-24T20:00:00,36150045,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1342664,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-24T18:00:00,2025-06-24T20:00:00,36150133,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342666,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-24T18:00:00,2025-06-24T20:00:00,36150194,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1360317,Honcho League,40475,Leagues ,2025-06-24T18:00:00,2025-06-24T22:00:00,36794040,#11e2bb,#0f0f0f,False,REDACTED,,1.0,,[],[],[]
1342492,4.0 Open Play,40425,Advanced,2025-06-24T20:00:00,2025-06-24T22:00:00,36144209,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1388432,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-24T20:00:00,2025-06-24T23:59:00,37418991,#74d600,#000000,False,REDACTED,,12.0,,[],[],[]
1342674,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-24T22:00:00,2025-06-24T23:59:00,36150609,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-06-25T07:00:00,2025-06-25T09:00:00,36135056,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-06-25T07:00:00,2025-06-25T09:00:00,40294314,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1342508,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-25T09:00:00,2025-06-25T11:00:00,36144744,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342657,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-25T09:00:00,2025-06-25T11:00:00,36149726,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342336,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-25T11:00:00,2025-06-25T13:00:00,36139154,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342357,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-25T11:00:00,2025-06-25T13:00:00,36139756,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342407,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-25T13:00:00,2025-06-25T15:00:00,36141228,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-25T15:00:00,2025-06-25T17:00:00,36141295,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1343043,Intro to Pickleball,61814,Intro to Pickleball,2025-06-25T17:00:00,2025-06-25T18:00:00,37054256,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1365127,Molex Event,48032,Private Event,2025-06-25T17:30:00,2025-06-25T19:30:00,36954227,#a51662,#ffffff,False,REDACTED,,22.0,,[],[],[]
1342720,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-25T18:00:00,2025-06-25T20:00:00,36154584,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-06-25T18:00:00,2025-06-25T20:00:00,36170194,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1342723,3.75+ Open Play,47676,Low Advanced,2025-06-25T20:00:00,2025-06-25T22:00:00,36154686,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342724,4.0 Open Play,40425,Advanced,2025-06-25T20:00:00,2025-06-25T22:00:00,36154737,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342729,4.25 Open Play,69929,Invitation Only Group,2025-06-25T20:00:00,2025-06-25T22:00:00,36154849,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1346785,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-25T20:00:00,2025-06-25T22:00:00,36286034,#74d600,#000000,False,REDACTED,,12.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-06-25T22:00:00,2025-06-25T23:59:00,36139353,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-06-26T07:00:00,2025-06-26T09:00:00,36135057,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-06-26T07:00:00,2025-06-26T09:00:00,40294315,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1342508,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-26T09:00:00,2025-06-26T11:00:00,36144745,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342657,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-26T09:00:00,2025-06-26T11:00:00,36149727,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342659,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-26T09:00:00,2025-06-26T11:00:00,36149851,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1343043,Intro to Pickleball,61814,Intro to Pickleball,2025-06-26T10:00:00,2025-06-26T11:00:00,37054424,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1342336,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-26T11:00:00,2025-06-26T13:00:00,36139155,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342357,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-26T11:00:00,2025-06-26T13:00:00,36139757,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1284997,Glenn's Private Group,48032,Private Event,2025-06-26T11:00:00,2025-06-26T13:00:00,36425604,#a51662,#ffffff,False,REDACTED,,14.0,,[],[],[]
1342407,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-26T13:00:00,2025-06-26T15:00:00,36141229,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-26T15:00:00,2025-06-26T17:00:00,36141296,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1343007,3.75+ Open Play,47676,Low Advanced,2025-06-26T18:00:00,2025-06-26T20:00:00,36167261,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1343008,Open Play High Intermediate 3.5,40471, High Intermediate,2025-06-26T18:00:00,2025-06-26T20:00:00,36167300,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1343017,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-26T18:00:00,2025-06-26T20:00:00,36167520,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1382647,Cross Club 4.0-4.5 Tryout,51017,Cross Club Events,2025-06-26T19:00:00,2025-06-26T21:00:00,37223178,#eae323,#100f0f,False,REDACTED,,16.0,,[],[],[]
1343030,4.0 Open Play,40425,Advanced,2025-06-26T20:00:00,2025-06-26T22:00:00,36168031,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1343033,3.75+ Open Play,47676,Low Advanced,2025-06-26T20:00:00,2025-06-26T22:00:00,36168088,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1382678,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-26T21:00:00,2025-06-26T23:59:00,37223764,#74d600,#000000,False,REDACTED,,12.0,,[],[],[]
1343024,ALL LEVELS Open Play - $15 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-26T22:00:00,2025-06-26T23:59:00,36167721,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1343092,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-27T07:00:00,2025-06-27T09:00:00,36170290,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1343094,3.75+ Open Play,47676,Low Advanced,2025-06-27T07:00:00,2025-06-27T09:00:00,36170325,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1343097,4.0 Open Play,40425,Advanced,2025-06-27T07:00:00,2025-06-27T09:00:00,36170422,#121312,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342508,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-27T09:00:00,2025-06-27T11:00:00,36144746,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342657,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-27T09:00:00,2025-06-27T11:00:00,36149728,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342659,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-27T09:00:00,2025-06-27T11:00:00,36149852,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342336,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-27T11:00:00,2025-06-27T13:00:00,36139156,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342357,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-27T11:00:00,2025-06-27T13:00:00,36139758,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342360,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-27T11:00:00,2025-06-27T13:00:00,36139831,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342407,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-27T13:00:00,2025-06-27T15:00:00,36141230,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-27T15:00:00,2025-06-27T17:00:00,36141297,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342499,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-27T17:00:00,2025-06-27T19:00:00,36144391,#74d600,#000000,False,REDACTED,,36.0,,[],[],[]
1342500,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-27T19:00:00,2025-06-27T22:00:00,36144429,#74d600,#000000,False,REDACTED,,48.0,,[],[],[]
1393214,Closed Courts,46821,Closed Courts,2025-06-27T22:00:00,2025-06-27T23:59:00,37561694,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1342451,4.25 Open Play,69929,Invitation Only Group,2025-06-28T07:00:00,2025-06-28T09:00:00,36142705,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342453,4.0 Open Play,40425,Advanced,2025-06-28T07:00:00,2025-06-28T09:00:00,36142798,#121312,#ffffff,False,REDACTED,,14.0,,[],[],[]
1342457,3.75+ Open Play,47676,Low Advanced,2025-06-28T07:00:00,2025-06-28T09:00:00,36142885,#51074a,#ffffff,False,REDACTED,,14.0,,[],[],[]
1382590,Cross Club 3.0-3.5 Tryout,51017,Cross Club Events,2025-06-28T09:00:00,2025-06-28T11:00:00,37221107,#eae323,#100f0f,False,REDACTED,,16.0,,[],[],[]
1348959,Private Event,48032,Private Event,2025-06-28T10:00:00,2025-06-28T11:00:00,36359763,#a51662,#ffffff,False,REDACTED,,25.0,,[],[],[]
1343043,Intro to Pickleball,61814,Intro to Pickleball,2025-06-28T10:00:00,2025-06-28T11:00:00,37054425,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1348974,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-28T11:00:00,2025-06-28T13:00:00,36360377,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1348977,3.75+ Open Play,47676,Low Advanced,2025-06-28T11:00:00,2025-06-28T13:00:00,36360560,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1342230,3.75+ Open Play,47676,Low Advanced,2025-06-28T13:00:00,2025-06-28T15:00:00,36136658,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342266,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-28T13:00:00,2025-06-28T15:00:00,36137484,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342273,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-28T13:00:00,2025-06-28T15:00:00,36137647,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-28T15:00:00,2025-06-28T18:00:00,36138057,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-06-28T18:00:00,2025-06-28T23:59:00,36135435,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1267427,4.25 Open Play,69929,Invitation Only Group,2025-06-29T07:00:00,2025-06-29T09:00:00,34343906,#95002a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1342229,3.75+ Open Play,47676,Low Advanced,2025-06-29T07:00:00,2025-06-29T09:00:00,36136614,#51074a,#ffffff,False,REDACTED,,10.0,,[],[],[]
1382633,Cross Club (50+) 3.5-4.0 Tryout,51017,Cross Club Events,2025-06-29T09:00:00,2025-06-29T11:00:00,37222818,#eae323,#100f0f,False,REDACTED,,16.0,,[],[],[]
1342254,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-29T11:00:00,2025-06-29T13:00:00,36137278,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342266,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-29T11:00:00,2025-06-29T13:00:00,36137485,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342273,All You Can Play $15 Flat - Free with Basic and Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-29T13:00:00,2025-06-29T15:00:00,36137648,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342289,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-29T15:00:00,2025-06-29T18:00:00,36138058,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342326,ALL LEVELS Open Play - $20 Flat - Free with Basic & Premium Memberships,53028,All Levels w/ Challenge Court,2025-06-29T18:00:00,2025-06-29T21:00:00,36138912,#74d600,#000000,False,REDACTED,,42.0,,[],[],[]
1342216,Closed Courts,46821,Closed Courts,2025-06-29T21:00:00,2025-06-29T23:59:00,36135436,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1287090,Closed Courts,46821,Closed Courts,2025-06-30T07:00:00,2025-06-30T09:00:00,36135058,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1516644,Closed Courts,46821,Closed Courts,2025-06-30T07:00:00,2025-06-30T09:00:00,40294316,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
1342508,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-30T09:00:00,2025-06-30T11:00:00,36144747,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342657,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-30T09:00:00,2025-06-30T11:00:00,36149729,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342659,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-30T09:00:00,2025-06-30T11:00:00,36149853,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342336,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-30T11:00:00,2025-06-30T13:00:00,36139157,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1342357,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-30T11:00:00,2025-06-30T13:00:00,36139759,#ffd3b6,#171717,False,REDACTED,,10.0,,[],[],[]
1342360,Advanced Beginner Open Play,40470,Advanced Beginner,2025-06-30T11:00:00,2025-06-30T13:00:00,36139832,#dcedc1,#000000,False,REDACTED,,6.0,,[],[],[]
1342407,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-30T13:00:00,2025-06-30T15:00:00,36141231,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1342411,All Levels Open Play,53028,All Levels w/ Challenge Court,2025-06-30T15:00:00,2025-06-30T17:00:00,36141298,#74d600,#000000,False,REDACTED,,24.0,,[],[],[]
1114751,High School - Open Play,65806,Highschool Open Play,2025-06-30T15:00:00,2025-06-30T17:00:00,36168416,#3439cc,#f7f6f6,False,REDACTED,,10.0,,[],[],[]
1343043,Intro to Pickleball,61814,Intro to Pickleball,2025-06-30T17:00:00,2025-06-30T18:00:00,36168448,#a8e6cf,#000000,False,REDACTED,,8.0,,[],[],[]
1343046,3.0 - 3.5 Open Play,40472,Intermediate,2025-06-30T18:00:00,2025-06-30T20:00:00,36168576,#ffd3b6,#171717,False,REDACTED,,6.0,,[],[],[]
1343049,3.5 - 3.5+ Open Play,40471, High Intermediate,2025-06-30T18:00:00,2025-06-30T20:00:00,36168696,#d69cbc,#1a1919,False,REDACTED,,10.0,,[],[],[]
1343087,Ladies Night High Intermediate,40471, High Intermediate,2025-06-30T18:00:00,2025-06-30T20:00:00,37218228,#d69cbc,#1a1919,False,REDACTED,,18.0,,[],[],[]
1343070,3.75+ Open Play,47676,Low Advanced,2025-06-30T20:00:00,2025-06-30T22:00:00,36169522,#51074a,#ffffff,False,REDACTED,,6.0,,[],[],[]
1343071,4.0 Open Play,40425,Advanced,2025-06-30T20:00:00,2025-06-30T22:00:00,36169571,#121312,#ffffff,False,REDACTED,,6.0,,[],[],[]
1342350,Closed Courts,46821,Closed Courts,2025-06-30T22:00:00,2025-06-30T23:59:00,36139354,#707070,#f8eeee,False,REDACTED,,,,[],[],[]
